date,site_code_depth,site_code,depth,tal_pe_rfu,chlorophyll_rfu,cond_m_us_cm,spcond_m_us_cm,tds_mg_l,sal_psu,do_mg_l,ph,temp_c,turbidity_fnu,cond_us_cm,spcond_us_cm
2025-06-04,CN1,CN,1,-0.23,-0.11,NA,NA,35118,35.62,6.87,8.04,28.565,-0.38,57706.9,54028.2
2025-06-03,LDB1,LDB,1,-0.09,-0.05,NA,NA,35300,35.82,5.84,7.77,28.71,0.01,58155,54307.2
2025-06-03,BDB1,BDB,1,-0.16,-0.11,NA,NA,35375,35.89,6.17,7.76,29.059,0.91,58643.2,54422.7
2025-06-03,BDB3,BDB,3,-0.16,-0.08,NA,NA,35382,35.9,5.31,7.6,29.096,1.18,58692.2,54434.5
2025-06-03,YIN3,YIN,3,-0.28,-0.12,NA,NA,35390,35.92,7.05,7.84,28.918,0.15,58521.3,54446
2025-06-03,YIN1,YIN,1,-0.11,-0.08,NA,NA,35383,35.9,6.94,7.85,29.026,0,58622.2,54436.1
2025-06-03,FHB1,FHB,1,-0.3,-0.09,NA,NA,35158,35.66,5.52,7.73,28.641,0.14,57851.2,54089.3
2025-06-03,FHB3,FHB,3,-0.21,-0.09,NA,NA,35179,35.68,5.38,7.65,28.571,0.18,57812.1,54120.8
2025-06-03,EBB3,EBB,3,-0.27,-0.1,NA,NA,35066,35.55,6.21,7.85,28.608,0.12,57666.3,53947.4
2025-06-03,EBB1,EBB,1,-0.14,-0.13,NA,NA,35069,35.56,6.44,7.85,28.705,0.1,57771.2,53952.9
2025-06-03,EBBW1,EBBW,1,-0.28,-0.13,NA,NA,35087,35.58,6.12,7.81,28.605,0.05,57696,53979.6
2025-06-03,EBBW3,EBBW,3,-0.26,-0.1,NA,NA,35092,35.58,6.15,7.76,28.599,0.05,57697.7,53987.1
2025-06-03,COV,COV,1,0.22,-0.05,NA,NA,35037,35.52,6.52,7.9,28.692,0.03,57703.9,53902.7
2025-06-03,MRCH1,MRCH,1,-0.3,-0.1,NA,NA,35076,35.56,6.41,7.82,28.714,0.41,57791.1,53963.4
2025-06-03,DB1,DB,1,-0.06,-0.06,NA,NA,35091,35.58,6.9,7.84,28.588,0.58,57685.4,53985.8
2025-06-03,YIC3,YIC,3,-0.27,-0.08,NA,NA,35053,35.54,5.82,7.87,28.476,-0.21,57509.1,53928.3
2025-06-03,YIC1,YIC,1,0.35,0.05,NA,NA,35297,35.84,6.11,7.83,27.993,-0.24,57407.8,54303.2
2025-06-03,YIE3,YIE,3,-0.27,-0.1,NA,NA,34915,35.39,6.16,7.96,28.401,-0.28,57205.1,53715.9
2025-06-03,YIE1,YIE,1,0.08,0.17,NA,NA,35115,35.63,6.25,7.93,28.074,-0.25,57195.4,54023.1
2025-06-03,GIE1,GIE,1,-0.28,-0.09,NA,NA,34935,35.41,6.34,7.96,28.394,-0.28,57230.9,53746.3
2025-06-03,GIE3,GIE,3,-0.27,-0.12,NA,NA,34938,35.41,6.33,7.94,28.389,-0.3,57229.8,53750.1
2025-06-03,GIC3,GIC,3,-0.23,-0.1,NA,NA,35179,35.69,6.53,7.94,28.432,-0.06,57669.3,54121.7
2025-06-03,GIC1,GIC,1,-0.1,-0.09,NA,NA,35114,35.62,6.41,7.92,28.419,-0.07,57548.9,54021.5
2025-06-03,GOE1,GOE,1,-0.03,-0.1,NA,NA,35289,35.81,6.46,7.79,28.518,0.07,57938.2,54290.6
2025-06-03,TPBN3,TPBN,3,-0.2,-0.09,NA,NA,35217,35.73,6.01,7.9,28.47,-0.18,57771.7,54180.3
2025-06-03,TPBN1,TPBN,1,-0.11,-0.11,NA,NA,35217,35.73,6.1,7.87,28.498,-0.17,57799.5,54179.9
2025-06-03,RBA1,RBA,1,-0.15,-0.06,NA,NA,35433,35.98,6,7.72,28.617,0.23,58279.3,54513.1
2025-06-03,ML3,ML,3,-0.04,0.01,NA,NA,35411,35.95,5.58,7.83,28.582,0.69,58205,54478.1
2025-06-03,ML1,ML,1,0.98,-0.04,NA,NA,35480,36.03,5.85,7.82,28.452,0.05,58170.5,54583.8
2025-06-03,GIA1,GIA,1,0.1,0.02,NA,NA,35519,36.07,5.28,7.73,28.619,0.1,58421.7,54644.9
2025-06-03,GIA3,GIA,3,0.18,0.12,NA,NA,35517,36.07,5.53,7.66,28.602,0.12,58400.2,54640.9
2025-06-03,SRS1,SRS,1,0.11,-0.08,NA,NA,35446,36,5.85,7.82,28.364,-0.01,58035.2,54531.7
2025-06-03,LBI1,LBI,1,-0.08,-0.06,NA,NA,35468,36.02,5.45,7.78,28.319,0.12,58027,54566.6
2025-06-03,LBI3,LBI,3,-0.1,-0.05,NA,NA,35477,36.03,5.54,7.75,28.327,0.12,58048.1,54580.2
2025-06-03,NBA3,NBA,3,0.8,0.36,NA,NA,35628,36.2,5.61,7.78,28.71,0.13,58697,54813.1
2025-06-03,NBA1,NBA,1,0.61,0.38,NA,NA,35623,36.19,5.65,7.76,28.708,0.03,58686.1,54805
2025-06-03,EC1,EC,1,-0.01,-0.06,NA,NA,35755,36.34,4.64,7.51,28.692,0.12,58886.3,55007.5
2025-06-03,NBRM1,NBRM,1,2.15,0.68,NA,NA,35618,36.18,0.35,7.57,28.849,32.97,58825.4,54796.9
2025-06-03,NBRB1,NBRB,1,0.91,0.47,NA,NA,35697,36.27,5.41,7.52,28.844,NA,58949.9,54917.8
2025-06-03,MRYC1,MRYC,1,0.48,0.28,NA,NA,35676,36.25,5.52,7.55,28.837,0.16,58908.6,54886.2
2025-06-03,LDB3,LDB,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA
2025-05-07,CN1,CN,1,-0.17,-0.1,NA,NA,35635,36.21,6.6,7.92,28.365,1.23,58342,54822.9
2025-05-07,CN3,CN,3,-0.14,-0.11,NA,NA,35598,36.18,6.57,7.91,28.17,-0.1,58081.8,54766
2025-05-07,CRS3,CRS,3,-0.2,-0.08,NA,NA,35647,36.23,7.03,8.13,28.193,-0.28,58185.7,54840.8
2025-05-07,CRS1,CRS,1,-0.26,-0.08,NA,NA,35674,36.25,6.84,8.13,28.646,-0.26,58706,54882.3
2025-05-07,LDB3,LDB,3,-0.21,-0.1,NA,NA,35301,35.84,5.03,7.74,27.991,0.09,57411.6,54309.4
2025-05-07,LDB1,LDB,1,-0.21,-0.13,NA,NA,35061,35.56,5.13,7.7,28.16,0.14,57195.6,53939.2
2025-05-07,BDB3,BDB,3,-0.14,-0.1,NA,NA,35494,36.06,5.46,7.83,28.158,1.12,57899.1,54605.6
2025-05-07,BDB1,BDB,1,0.26,0.01,NA,NA,35240,35.78,5.39,7.84,27.762,0.21,57074,54215
2025-05-07,YRS1,YRS,1,-0.19,-0.11,NA,NA,35518,36.08,6.32,7.82,28.255,0.34,58039.6,54642.7
2025-05-07,YIN3,YIN,3,-0.2,-0.09,NA,NA,35502,36.07,5.87,7.86,28.018,0.08,57766.2,54617.9
2025-05-07,YIN1,YIN,1,-0.27,-0.1,NA,NA,35490,36.06,6.1,7.84,28.061,0.01,57792.3,54599.7
2025-05-07,FHB1,FHB,1,-0.26,-0.12,NA,NA,35501,36.07,5.37,7.78,28.137,0.27,57889,54616.3
2025-05-07,FHB3,FHB,3,-0.13,-0.12,NA,NA,35577,36.16,5.72,7.83,27.858,0.69,57723.1,54734.3
2025-05-07,EBBW3,EBBW,3,-0.25,-0.09,NA,NA,35506,36.08,5.74,7.86,27.794,0.11,57539.9,54624.1
2025-05-07,EBBW1,EBBW,1,-0.23,-0.11,NA,NA,35494,36.07,5.94,7.85,27.827,0.19,57554.8,54606.6
2025-05-07,COV,COV,1,-0.1,-0.08,NA,NA,35597,36.18,6.33,7.84,28.078,0.43,57984.2,54764.2
2025-05-07,MRCH1,MRCH,1,0.01,0.08,NA,NA,35533,36.11,5.85,7.85,28.102,1.31,57898.2,54665.9
2025-05-07,DB1,DB,1,-0.2,-0.09,NA,NA,35591,36.17,6.82,7.85,28.203,4.64,58105.9,54755.9
2025-05-07,EBB3,EBB,3,-0.2,-0.1,NA,NA,35571,36.16,5.36,7.83,27.864,0.17,57718.2,54724.9
2025-05-07,EBB1,EBB,1,-0.2,-0.11,NA,NA,35526,36.1,5.38,7.83,27.929,0.14,57713.4,54655.6
2025-05-07,YIC1,YIC,1,-0.21,-0.1,NA,NA,35519,36.1,5.62,7.82,27.894,0.01,57665.2,54644.9
2025-05-07,YIC3,YIC,3,-0.28,-0.1,NA,NA,35565,36.15,5.67,7.81,27.847,-0.05,57689.6,54714.7
2025-05-07,YIE3,YIE,3,-0.28,-0.12,NA,NA,35556,36.15,5.57,7.88,27.696,1.46,57518.7,54702.2
2025-05-07,YIE1,YIE,1,0.31,-0.12,NA,NA,35498,36.07,5.77,7.86,27.852,2.25,57583,54612.6
2025-05-07,GIE1,GIE,1,-0.18,-0.09,NA,NA,35594,36.19,5.74,7.85,27.759,0.2,57646.2,54760.6
2025-05-07,GIE3,GIE,3,-0.18,-0.1,NA,NA,35638,36.24,5.78,7.83,27.757,0.11,57715.2,54828.1
2025-05-07,GIC3,GIC,3,-0.22,-0.08,NA,NA,35583,36.17,5.92,7.87,27.889,0.5,57762.7,54742.5
2025-05-07,GIC1,GIC,1,-0.05,-0.09,NA,NA,35545,36.13,5.88,7.87,27.926,0,57741.1,54685
2025-05-07,GOE1,GOE,1,-0.2,-0.1,NA,NA,35289,35.83,4.66,7.72,27.97,0.34,57369.6,54290.4
2025-05-07,TPBN3,TPBN,3,-0.2,-0.1,NA,NA,35515,36.09,5.76,7.85,27.916,NA,57681.2,54638.4
2025-05-07,TPBN1,TPBN,1,-0.18,-0.11,NA,NA,35492,36.06,5.81,7.85,27.907,0.14,57634.4,54602.3
2025-05-07,RRS1,RRS,1,-0.22,-0.1,NA,NA,35498,36.07,5.6,7.81,27.949,0.05,57688.6,54612.3
2025-05-07,RRS3,RRS,3,-0.1,-0.09,NA,NA,35530,36.11,5.63,7.8,27.97,0.05,57762.2,54661.9
2025-05-07,RBA1,RBA,1,-0.05,-0.1,NA,NA,35371,35.93,4.81,7.81,27.787,0.57,57312.9,54416.4
2025-05-07,ML1,ML,1,-0.19,-0.1,NA,NA,35436,36,5.75,7.82,27.943,0.02,57582,54517
2025-05-07,ML3,ML,3,-0.17,-0.06,NA,NA,35450,36.02,5.72,7.8,27.931,0.04,57591.1,54537.8
2025-05-07,GIA3,GIA,3,-0.12,-0.06,NA,NA,35579,36.16,5.83,7.85,28.092,0.05,57969.9,54737.4
2025-05-07,GIA1,GIA,1,0.16,-0.06,NA,NA,35532,36.1,5.88,7.85,28.109,0.09,57910.8,54664.4
2025-05-07,LBI1,LBI,1,-0.19,-0.11,NA,NA,35405,35.97,5.45,7.78,27.719,0.1,57299.7,54469.5
2025-05-07,LBI3,LBI,3,-0.18,-0.09,NA,NA,35447,36.02,5.56,7.79,27.773,0.08,57422.5,54534.3
2025-05-07,NBA3,NBA,3,-0.18,-0.07,NA,NA,35334,35.89,5.9,7.86,27.847,0.09,57315.5,54359.7
2025-05-07,NBA1,NBA,1,0.07,-0.1,NA,NA,35196,35.73,5.96,7.86,27.897,0.03,57144.8,54148.2
2025-05-07,EC1,EC,1,-0.2,-0.08,NA,NA,35318,35.85,5.23,7.73,28.273,0.28,57731,54334.8
2025-05-07,NBRM1,NBRM,1,0.17,0,NA,NA,34962,35.46,1.34,7.33,27.937,1.46,56805.7,53788.3
2025-05-07,NBRB1,NBRB,1,0.31,0.02,NA,NA,34954,35.45,1.89,7.34,27.935,0.49,56789.6,53775.3
2025-05-07,MRYC1,MRYC,1,-0.21,-0.06,NA,NA,35291,35.83,5.37,7.65,28.05,0.29,57457,54294.4
2025-04-09,CN3,CN,3,-0.19,-0.09,NA,NA,36075,36.76,6.92,8.02,26.928,0.07,57544.4,55500.4
2025-04-09,CN1,CN,1,-0.14,-0.09,NA,NA,36074,36.76,6.89,8.02,26.915,0.06,57527.7,55497.9
2025-04-09,CRS1,CRS,1,-0.22,-0.08,NA,NA,35897,36.56,6.71,8.1,26.943,-0.06,57275.8,55226.3
2025-04-09,CRS3,CRS,3,-0.19,-0.06,NA,NA,35879,36.54,6.69,8.07,26.955,-0.08,57258.6,55197.9
2025-04-08,LDB3,LDB,3,-0.23,-0.11,NA,NA,36245,36.96,6.81,7.97,26.843,0.48,57724.8,55761
2025-04-08,LDB1,LDB,1,-0.18,-0.1,NA,NA,36235,36.95,6.74,7.95,26.856,0.45,57721.5,55746.2
2025-04-08,BDB1,BDB,1,-0.23,-0.1,NA,NA,36283,37,6.48,7.85,27.13,1.06,58090.3,55820.2
2025-04-08,BDB3,BDB,3,-0.26,-0.12,NA,NA,36269,36.98,6.49,7.82,27.026,0.83,57957.3,55797.9
2025-04-08,YRS1,YRS,1,1.08,-0.11,NA,NA,36315,37.05,6.62,7.94,26.535,0.85,57506.6,55869.1
2025-04-08,YIN1,YIN,1,-0.27,-0.09,NA,NA,36231,36.95,7,7.9,26.847,0.8,57705.3,55740.4
2025-04-08,YIN3,YIN,3,-0.28,-0.07,NA,NA,36222,36.94,6.83,7.86,26.709,0.59,57544.5,55725.5
2025-04-08,FHB3,FHB,3,-0.24,-0.11,NA,NA,36237,36.96,6.6,7.96,26.62,1.71,57475.2,55749.7
2025-04-08,FHB1,FHB,1,0.33,-0.1,NA,NA,36290,37.02,6.75,7.93,26.678,1.35,57612.8,55830.1
2025-04-08,EBBW1,EBBW,1,-0.33,-0.12,NA,NA,36255,36.97,7.24,7.97,26.881,0.41,57780.8,55776.2
2025-04-08,EBBW3,EBBW,3,-0.29,-0.11,NA,NA,36252,36.97,7.16,7.93,26.876,0.41,57771,55772.2
2025-04-08,COV,COV,1,-0.09,0.03,NA,NA,36261,36.98,6.9,7.95,26.841,0.75,57747.2,55785.7
2025-04-08,MRCH1,MRCH,1,-0.17,-0.13,NA,NA,36408,37.14,6.82,7.85,27.35,2.55,58525.9,56012.5
2025-04-08,DB1,DB,1,-0.08,-0.07,NA,NA,36248,36.97,6.91,7.94,26.792,0.92,57675.3,55766.6
2025-04-08,EBB1,EBB,1,-0.27,-0.08,NA,NA,36263,36.98,7.22,7.89,26.876,0.74,57788.6,55789.6
2025-04-08,EBB3,EBB,3,-0.22,-0.02,NA,NA,36227,36.94,6.82,7.84,26.81,0.69,57661,55733.9
2025-04-08,YIC3,YIC,3,-0.29,-0.12,NA,NA,36191,36.9,6.33,7.98,26.648,0.04,57430.7,55678.2
2025-04-08,YIC1,YIC,1,0.21,-0.08,NA,NA,36186,36.9,6.42,7.97,26.645,0.03,57419.5,55670.7
2025-04-08,YIE1,YIE,1,-0.32,-0.1,NA,NA,36184,36.9,6.43,7.93,26.659,0.07,57430.6,55667.1
2025-04-08,YIE3,YIE,3,-0.2,-0.09,NA,NA,36217,36.94,6.49,7.9,26.61,0.06,57426.1,55718
2025-04-08,GIE3,GIE,3,-0.21,-0.09,NA,NA,36220,36.94,6.45,7.96,26.564,0.18,57387.8,55723.3
2025-04-08,GIE1,GIE,1,0,0.15,NA,NA,36109,36.81,6.46,7.93,26.727,0.24,57384.4,55552.1
2025-04-08,GIC1,GIC,1,-0.3,-0.09,NA,NA,36223,36.94,6.86,7.93,26.602,0.31,57432.3,55727.8
2025-04-08,GIC3,GIC,3,-0.33,-0.1,NA,NA,36220,36.94,6.72,7.89,26.581,0.4,57406.1,55722.9
2025-04-08,TPBN3,TPBN,3,-0.29,-0.09,NA,NA,36223,36.95,6.34,7.96,26.535,0.24,57361.3,55727.7
2025-04-08,TPBN1,TPBN,1,-0.2,-0.1,NA,NA,36047,36.74,6.42,7.92,26.772,0.25,57341,55456.4
2025-04-08,GOE1,GOE,1,-0.4,-0.09,NA,NA,36262,36.99,6.42,7.86,26.527,0.43,57414.6,55787.1
2025-04-08,RRS3,RRS,3,-0.23,-0.11,NA,NA,36225,36.95,6.72,8.02,26.586,0.5,57419.5,55731.3
2025-04-08,RRS1,RRS,1,-0.22,-0.09,NA,NA,36342,37.08,6.72,7.97,26.476,0.33,57481.1,55910.2
2025-04-08,RBA1,RBA,1,-0.24,-0.11,NA,NA,36240,36.96,6.7,7.91,26.659,1.31,57519.8,55753.5
2025-04-08,ML3,ML,3,-0.28,-0.1,NA,NA,36231,36.95,6.59,8.01,26.62,0.49,57464.3,55739.8
2025-04-08,ML1,ML,1,-0.06,-0.09,NA,NA,36210,36.93,6.52,7.96,26.644,0.55,57457.4,55708.3
2025-04-08,GIA1,GIA,1,-0.22,-0.11,NA,NA,36236,36.96,6.67,7.97,26.624,2.61,57477.5,55748.1
2025-04-08,GIA3,GIA,3,-0.2,-0.11,NA,NA,36234,36.96,6.66,7.94,26.533,1.01,57375.8,55744
2025-04-08,LBI3,LBI,3,-0.27,-0.11,NA,NA,36215,36.94,6.13,7.98,26.352,0.5,57154.1,55715.3
2025-04-08,LBI1,LBI,1,-0.28,-0.06,NA,NA,36215,36.94,6.24,7.95,26.383,0.49,57186.2,55714.8
2025-04-08,NBA1,NBA,1,-0.21,-0.1,NA,NA,36239,36.96,6.7,7.99,26.648,0.53,57507.1,55752
2025-04-08,NBA3,NBA,3,-0.23,-0.11,NA,NA,36241,36.96,6.68,7.96,26.649,0.52,57512.1,55755.7
2025-04-08,EC1,EC,1,1.27,-0.09,NA,NA,36358,37.11,6.52,7.93,26.363,0.73,57392.2,55935.9
2025-04-08,NBRM1,NBRM,1,-0.2,-0.09,NA,NA,36325,37.06,6.22,7.8,26.814,2.54,57821.9,55884.8
2025-04-08,NBRB1,NBRB,1,-0.22,-0.08,NA,NA,36260,36.98,6.73,7.97,26.73,0.34,57628.2,55784.8
2025-04-08,MRYC1,MRYC,1,-0.23,-0.1,NA,NA,36238,36.96,6.59,7.84,26.689,0.31,57549.2,55751
2025-03-11,LDB1,LDB,1,-0.31,-0.12,NA,NA,35990,36.66,6.35,7.86,27.157,0.41,57650,55369.1
2025-03-11,LDB3,LDB,3,-0.34,-0.11,NA,NA,35987,36.66,6.37,7.86,27.155,0.47,57643.8,55364.5
2025-03-11,BDB3,BDB,3,-0.31,-0.13,NA,NA,35991,36.66,6.3,7.94,27.044,0.27,57532.2,55370.4
2025-03-11,BDB1,BDB,1,-0.13,-0.1,NA,NA,35980,36.65,6.42,7.97,27.066,0.22,57537.9,55353.8
2025-03-11,YRS1,YRS,1,-0.27,-0.12,NA,NA,35967,36.63,6.54,7.87,27.194,0.1,57652.4,55333.6
2025-03-11,YIN3,YIN,3,-0.24,-0.1,NA,NA,35973,36.64,6.45,7.94,27.216,1.43,57685.2,55342.9
2025-03-11,YIN1,YIN,1,0.2,0.96,NA,NA,35957,36.62,6.47,7.99,27.223,0.57,57667,55317.9
2025-03-11,FHB1,FHB,1,-0.33,-0.12,NA,NA,35988,36.66,5.93,7.83,27.001,0.5,57482.4,55366.4
2025-03-11,FHB3,FHB,3,-0.32,-0.08,NA,NA,35982,36.65,6.06,7.82,26.983,0.62,57453.6,55356.4
2025-03-11,EBBW3,EBBW,3,-0.28,-0.12,NA,NA,36012,36.69,6.19,7.9,27.12,0.33,57646.2,55402.6
2025-03-11,EBBW1,EBBW,1,-0.07,-0.04,NA,NA,35976,36.65,6.38,7.98,27.087,0.23,57553.6,55347.8
2025-03-11,COV,COV,1,-0.41,-0.12,NA,NA,35988,36.66,6.63,7.87,27.192,0.29,57684.9,55366.6
2025-03-11,MRCH1,MRCH,1,0.61,-0.02,NA,NA,36015,36.69,6.33,7.92,27.16,0.44,57692.7,55407.1
2025-03-11,DB1,DB,1,-0.26,-0.11,NA,NA,35977,36.65,6.64,7.83,27.058,0.71,57524,55348.8
2025-03-11,EBB3,EBB,3,-0.25,-0.11,NA,NA,36014,36.69,6.19,7.9,27.105,0.36,57633.5,55406.1
2025-03-11,EBB1,EBB,1,-0.22,-0.12,NA,NA,36010,36.68,6.21,7.91,27.098,0.36,57620.7,55400.6
2025-03-11,YIC1,YIC,1,-0.27,-0.1,NA,NA,35959,36.62,6.24,7.88,27.219,0.2,57665.8,55321
2025-03-11,YIC3,YIC,3,-0.32,-0.1,NA,NA,35955,36.62,6.3,7.87,27.21,0.08,57650.2,55315.4
2025-03-11,YIE3,YIE,3,-0.31,-0.12,NA,NA,35959,36.62,6.15,7.93,27.246,0.06,57694.3,55320.8
2025-03-11,YIE1,YIE,1,1.01,-0.11,NA,NA,35951,36.61,6.3,7.98,27.232,0.04,57667.2,55308.9
2025-03-11,GIE1,GIE,1,-0.22,-0.1,NA,NA,35894,36.56,6.34,7.91,26.959,8.2,57288,55222
2025-03-11,GIE3,GIE,3,-0.3,-0.17,NA,NA,35893,36.55,6.4,7.89,26.954,0.08,57280.4,55219.3
2025-03-11,GIC3,GIC,3,0.31,-0.1,NA,NA,35941,36.6,6.42,7.96,27.129,0.06,57542.2,55293.5
2025-03-11,GIC1,GIC,1,0.44,0.59,NA,NA,35931,36.59,6.44,7.99,27.119,0.05,57515.7,55278.7
2025-03-11,TPBN1,TPBN,1,-0.31,-0.09,NA,NA,35951,36.62,6.28,7.88,27.135,0.1,57564.3,55309.3
2025-03-11,TPBN3,TPBN,3,-0.28,-0.12,NA,NA,35943,36.61,6.33,7.87,27.137,0.12,57553.5,55296.7
2025-03-11,GOE1,GOE,1,0.84,-0.08,NA,NA,35964,36.64,5.96,7.92,26.81,0.64,57241.2,55328.6
2025-03-11,RRS1,RRS,1,-0.29,-0.11,NA,NA,35951,36.61,6.56,7.92,27.202,0.45,57635.3,55309
2025-03-11,RRS3,RRS,3,-0.26,-0.1,NA,NA,35949,36.61,6.53,7.9,27.193,0.64,57622.6,55306.4
2025-03-11,RBA1,RBA,1,0.38,-0.13,NA,NA,35942,36.6,6.54,7.97,27.2,0.27,57618.7,55295.6
2025-03-11,ML1,ML,1,-0.3,-0.1,NA,NA,35946,36.61,6.48,7.9,27.13,1.7,57552.3,55302.2
2025-03-11,ML3,ML,3,-0.25,-0.11,NA,NA,35940,36.6,6.46,7.89,27.057,0.67,57465.6,55292.6
2025-03-11,GIA3,GIA,3,-0.25,-0.14,NA,NA,35944,36.61,6.33,7.95,26.885,0.51,57290.8,55299
2025-03-11,GIA1,GIA,1,0.52,-0.12,NA,NA,36098,36.8,6.5,7.97,26.667,0.42,57303.7,55535.5
2025-03-11,LBI1,LBI,1,-0.27,-0.11,NA,NA,35917,36.59,6.06,7.87,26.755,0.37,57108.7,55257
2025-03-11,LBI3,LBI,3,-0.21,-0.07,NA,NA,35913,36.58,6.2,7.87,26.748,0.37,57095.5,55250.8
2025-03-11,NBA3,NBA,3,-0.27,-0.11,NA,NA,35945,36.6,6.85,7.99,27.248,0.48,57675.1,55300.3
2025-03-11,NBA1,NBA,1,-0.19,-0.09,NA,NA,35934,36.59,6.72,7.99,27.221,0.5,57628.5,55283.5
2025-03-11,EC1,EC,1,-0.2,-0.12,NA,NA,36006,36.69,6.19,7.89,26.876,0.85,57378,55393.3
2025-03-11,NBRM1,NBRM,1,-0.05,-0.11,NA,NA,36070,36.75,6.27,7.96,27.318,1.84,57949.6,55492.2
2025-03-11,NBRB1,NBRB,1,-0.24,-0.08,NA,NA,36001,36.67,6.41,7.9,27.127,0.51,57636.6,55386.8
2025-03-11,MRYC1,MRYC,1,-0.11,-0.11,NA,NA,36001,36.67,6.33,7.96,27.289,0.83,57807.9,55386.5
2025-03-10,CN1,CN,1,-0.21,-0.13,NA,NA,35888,36.53,6.79,8.03,27.473,0.05,57820.6,55212.3
2025-03-10,CN3,CN,3,-0.13,-0.11,NA,NA,35892,36.54,6.67,7.99,27.505,-0.05,57859.9,55218.4
2025-03-10,CRS3,CRS,3,-0.24,-0.1,NA,NA,35884,36.52,7.16,8.22,27.638,-0.28,57987.3,55205.7
2025-03-10,CRS1,CRS,1,-0.25,-0.1,NA,NA,35881,36.52,6.96,8.2,27.664,1.96,58011,55201.9
2025-02-04,CRS1,CRS,1,-0.29,-0.08,NA,NA,36622,37.39,6.57,8.04,27.131,-0.05,58634.6,56341.2
2025-02-04,CRS3,CRS,3,-0.34,-0.12,NA,NA,36621,37.39,6.6,8.01,27.124,-0.09,58624.7,56339.5
2025-02-04,CN3,CN,3,-0.25,-0.13,NA,NA,36613,37.38,6.9,8.17,27.153,-0.06,58643.3,56327.5
2025-02-04,CN1,CN,1,-0.2,-0.1,NA,NA,36607,37.37,6.88,8.18,27.142,-0.03,58622.2,56318.5
2025-02-04,LDB3,LDB,3,-0.21,-0.1,NA,NA,36601,37.37,6.67,8.06,26.738,NA,58178,56308.5
2025-02-04,LDB1,LDB,1,-0.27,-0.08,NA,NA,36595,37.37,6.63,8.06,26.737,NA,58167.6,56300
2025-02-04,BDB1,BDB,1,-0.26,-0.1,NA,NA,36611,37.39,6.44,8,26.734,1.29,58190.1,56324.4
2025-02-04,BDB3,BDB,3,-0.25,-0.1,NA,NA,36607,37.38,6.44,7.98,26.695,1.18,58142.6,56318.9
2025-02-04,YRS1,YRS,1,0.5,-0.09,NA,NA,36596,37.37,6.47,8.06,26.678,0.95,58105.4,56301.7
2025-02-04,YIN1,YIN,1,-0.23,-0.1,NA,NA,36606,37.38,6.34,7.99,26.732,1.12,58179.6,56316.2
2025-02-04,YIN3,YIN,3,-0.25,-0.11,NA,NA,36605,37.38,6.33,7.97,26.688,0.89,58130.3,56315.2
2025-02-04,FHB3,FHB,3,-0.22,-0.09,NA,NA,36603,37.38,6.85,8.06,26.718,1.13,58159.6,56311.8
2025-02-04,FHB1,FHB,1,0.12,-0.07,NA,NA,36620,37.4,6.81,8.07,26.706,1.15,58173.4,56337.8
2025-02-04,EBBW1,EBBW,1,-0.24,-0.12,NA,NA,36606,37.38,7.06,7.98,26.667,2.2,58109.5,56316.3
2025-02-04,EBBW3,EBBW,3,-0.31,-0.12,NA,NA,36605,37.38,6.95,7.96,26.656,2.23,58097,56315.6
2025-02-04,COV,COV,1,-0.24,-0.1,NA,NA,36602,37.38,7.02,8.04,26.76,5.02,58204.5,56311.2
2025-02-04,MRCH1,MRCH,1,-0.36,-0.1,NA,NA,36600,37.37,6.78,7.98,26.751,1.65,58190.6,56307.4
2025-02-04,DB1,DB,1,0.39,-0.11,NA,NA,36597,37.37,6.82,8.07,26.737,3.01,58170.6,56302.6
2025-02-04,EBB1,EBB,1,-0.26,-0.07,NA,NA,36604,37.38,7.09,7.97,26.641,2.71,58079.4,56314.1
2025-02-04,EBB3,EBB,3,-0.34,-0.13,NA,NA,36603,37.38,6.9,7.95,26.636,3.62,58071.2,56311.6
2025-02-04,YIC1,YIC,1,-0.25,-0.08,NA,NA,36631,37.4,6.35,8.08,26.977,0.3,58483.4,56355.5
2025-02-04,YIC3,YIC,3,-0.25,-0.1,NA,NA,36632,37.4,6.36,8.08,26.976,0.28,58483.3,56356.3
2025-02-04,YIE1,YIE,1,-0.3,-0.09,NA,NA,36613,37.38,6.37,8.02,26.989,0.08,58467.7,56328.1
2025-02-04,YIE3,YIE,3,-0.35,-0.08,NA,NA,36615,37.38,6.38,8.01,26.978,0.1,58459,56330.6
2025-02-04,GIE3,GIE,3,-0.25,-0.09,NA,NA,36611,37.38,6.29,8.08,26.958,0,58431.1,56324.9
2025-02-04,GIE1,GIE,1,0.31,0.06,NA,NA,36816,37.63,6.42,8.08,26.639,0.36,58413.3,56640.7
2025-02-04,GIC1,GIC,1,-0.33,-0.1,NA,NA,36617,37.39,6.58,8.01,26.784,0.62,58253.8,56334.6
2025-02-04,GIC3,GIC,3,-0.29,-0.09,NA,NA,36618,37.39,6.61,7.99,26.781,0.64,58251.1,56335
2025-02-04,TPBN3,TPBN,3,-0.25,-0.09,NA,NA,36611,37.39,6.46,8.06,26.76,0.73,58218.5,56324.9
2025-02-04,TPBN1,TPBN,1,-0.28,-0.1,NA,NA,36606,37.38,6.47,8.06,26.752,0.74,58201.8,56317.3
